,Date,Region,TotalInfected,NewInfected,Recovered,NewRecovered,Deceased,NewDeceased
7104,2020-09-26,Maharashtra,273190,-2214.0,992806,19592.0,34761,416.0
7105,2020-09-26,Manipur,2126,20.0,7602,233.0,63,1.0
7106,2020-09-26,Meghalaya,1772,-205.0,3343,285.0,43,0.0
7107,2020-09-26,Mizoram,546,-135.0,1289,184.0,0,0.0
7108,2020-09-26,Nagaland,1083,-5.0,4669,43.0,16,0.0
7109,2020-09-26,Odisha,34897,-195.0,165432,4388.0,767,15.0
7110,2020-09-26,Puducherry,5214,117.0,19781,470.0,494,7.0
7111,2020-09-26,Punjab,19937,-742.0,84025,2550.0,3134,68.0
7112,2020-09-26,Rajasthan,19030,37.0,104288,1958.0,1412,15.0
7113,2020-09-26,Sikkim,679,72.0,2075,21.0,31,0.0
7114,2020-09-26,Tamil Nadu,46386,-19.0,513836,5626.0,9148,72.0
7115,2020-09-26,Telengana,30334,-53.0,152441,2281.0,1091,11.0
7116,2020-09-26,Tripura,6148,-230.0,17992,505.0,268,3.0
7117,2020-09-26,Uttarakhand,10934,-573.0,33843,1488.0,555,13.0
7118,2020-09-26,Uttar Pradesh,59397,-1903.0,313686,6075.0,5450,84.0
7119,2020-09-26,West Bengal,25374,153.0,211020,2978.0,4665,59.0
7120,2020-09-27,Andaman and Nicobar Islands,171,-8.0,3551,23.0,52,0.0
7121,2020-09-27,Andhra Pradesh,65794,-1889.0,597294,9125.0,5663,57.0
7122,2020-09-27,Arunachal Pradesh,2458,31.0,6397,167.0,14,0.0
7123,2020-09-27,Assam,30162,128.0,138310,1595.0,638,13.0
7124,2020-09-27,Bihar,12754,-19.0,163432,1558.0,886,8.0
7125,2020-09-27,Chandigarh,2298,-92.0,8937,260.0,145,0.0
7126,2020-09-27,Chhattisgarh,30689,-239.0,70955,4095.0,817,40.0
7127,2020-09-27,Dadra and Nagar Haveli and Daman and Diu,163,-19.0,2831,26.0,2,0.0
7128,2020-09-27,Delhi,29717,-1150.0,232912,4476.0,5193,46.0
7129,2020-09-27,Goa,5424,-190.0,25759,688.0,391,5.0
7130,2020-09-27,Gujarat,16463,-15.0,111777,1419.0,3406,13.0
7131,2020-09-27,Haryana,17149,-883.0,103827,2554.0,1291,18.0
7132,2020-09-27,Himachal Pradesh,4104,128.0,9728,182.0,164,7.0
7133,2020-09-27,Jammu and Kashmir,18430,-740.0,51494,1937.0,1125,20.0
7134,2020-09-27,Jharkhand,12426,-107.0,65839,1324.0,670,9.0
7135,2020-09-27,Karnataka,101801,3308.0,455719,5417.0,8503,86.0
7136,2020-09-27,Kerala,52753,3786.0,114530,3199.0,656,21.0
7137,2020-09-27,Ladakh,1018,20.0,3018,47.0,57,1.0
7138,2020-09-27,Madhya Pradesh,22228,30.0,95490,2252.0,2181,29.0
7139,2020-09-27,Maharashtra,269535,-3655.0,1016450,23644.0,35191,430.0
7140,2020-09-27,Manipur,2306,180.0,7681,79.0,64,1.0
7141,2020-09-27,Meghalaya,1515,-257.0,3654,311.0,43,0.0
7142,2020-09-27,Mizoram,549,3.0,1316,27.0,0,0.0
7143,2020-09-27,Nagaland,1027,-56.0,4819,150.0,16,0.0
7144,2020-09-27,Odisha,34476,-421.0,170193,4761.0,783,16.0
7145,2020-09-27,Puducherry,5327,113.0,20205,424.0,500,6.0
7146,2020-09-27,Punjab,19483,-454.0,86013,1988.0,3188,54.0
7147,2020-09-27,Rajasthan,19355,325.0,105994,1706.0,1426,14.0
7148,2020-09-27,Sikkim,705,26.0,2097,22.0,31,0.0
7149,2020-09-27,Tamil Nadu,46336,-50.0,519448,5612.0,9233,85.0
7150,2020-09-27,Telengana,30234,-100.0,154499,2058.0,1100,9.0
7151,2020-09-27,Tripura,6066,-82.0,18392,400.0,270,2.0
7152,2020-09-27,Uttarakhand,10856,-78.0,34859,1016.0,566,11.0
7153,2020-09-27,Uttar Pradesh,57086,-2311.0,320232,6546.0,5517,67.0
7154,2020-09-27,West Bengal,25544,170.0,213975,2955.0,4721,56.0
7155,2020-09-27,Andaman and Nicobar Islands,171,-8.0,3551,23.0,52,0.0
7156,2020-09-27,Andhra Pradesh,65794,-1889.0,597294,9125.0,5663,57.0
7157,2020-09-27,Arunachal Pradesh,2458,31.0,6397,167.0,14,0.0
7158,2020-09-27,Assam,30162,128.0,138310,1595.0,638,13.0
7159,2020-09-27,Bihar,12754,-19.0,163432,1558.0,886,8.0
7160,2020-09-27,Chandigarh,2298,-92.0,8937,260.0,145,0.0
7161,2020-09-27,Chhattisgarh,30689,-239.0,70955,4095.0,817,40.0
7162,2020-09-27,Dadra and Nagar Haveli and Daman and Diu,163,-19.0,2831,26.0,2,0.0
7163,2020-09-27,Delhi,29717,-1150.0,232912,4476.0,5193,46.0
7164,2020-09-27,Goa,5424,-190.0,25759,688.0,391,5.0
7165,2020-09-27,Gujarat,16463,-15.0,111777,1419.0,3406,13.0
7166,2020-09-27,Haryana,17149,-883.0,103827,2554.0,1291,18.0
7167,2020-09-27,Himachal Pradesh,4104,128.0,9728,182.0,164,7.0
7168,2020-09-27,Jammu and Kashmir,18430,-740.0,51494,1937.0,1125,20.0
7169,2020-09-27,Jharkhand,12426,-107.0,65839,1324.0,670,9.0
7170,2020-09-27,Karnataka,101801,3308.0,455719,5417.0,8503,86.0
7171,2020-09-27,Kerala,52753,3786.0,114530,3199.0,656,21.0
7172,2020-09-27,Ladakh,1018,20.0,3018,47.0,57,1.0
7173,2020-09-27,Madhya Pradesh,22228,30.0,95490,2252.0,2181,29.0
7174,2020-09-27,Maharashtra,269535,-3655.0,1016450,23644.0,35191,430.0
7175,2020-09-27,Manipur,2306,180.0,7681,79.0,64,1.0
7176,2020-09-27,Meghalaya,1515,-257.0,3654,311.0,43,0.0
7177,2020-09-27,Mizoram,549,3.0,1316,27.0,0,0.0
7178,2020-09-27,Nagaland,1027,-56.0,4819,150.0,16,0.0
7179,2020-09-27,Odisha,34476,-421.0,170193,4761.0,783,16.0
7180,2020-09-27,Puducherry,5327,113.0,20205,424.0,500,6.0
7181,2020-09-27,Punjab,19483,-454.0,86013,1988.0,3188,54.0
7182,2020-09-27,Rajasthan,19355,325.0,105994,1706.0,1426,14.0
7183,2020-09-27,Sikkim,705,26.0,2097,22.0,31,0.0
7184,2020-09-27,Tamil Nadu,46336,-50.0,519448,5612.0,9233,85.0
7185,2020-09-27,Telengana,30234,-100.0,154499,2058.0,1100,9.0
7186,2020-09-27,Tripura,6066,-82.0,18392,400.0,270,2.0
7187,2020-09-27,Uttarakhand,10856,-78.0,34859,1016.0,566,11.0
7188,2020-09-27,Uttar Pradesh,57086,-2311.0,320232,6546.0,5517,67.0
7189,2020-09-27,West Bengal,25544,170.0,213975,2955.0,4721,56.0
7190,2020-09-28,Andaman and Nicobar Islands,188,17.0,3553,2.0,53,1.0
7191,2020-09-28,Andhra Pradesh,64876,-918.0,605090,7796.0,5708,45.0
7192,2020-09-28,Arunachal Pradesh,2495,37.0,6495,98.0,14,0.0
7193,2020-09-28,Assam,29350,-812.0,139980,1670.0,655,17.0
7194,2020-09-28,Bihar,12827,73.0,164987,1555.0,888,2.0
7195,2020-09-28,Chandigarh,2303,5.0,9103,166.0,147,2.0
7196,2020-09-28,Chhattisgarh,31661,972.0,72224,1269.0,848,31.0
7197,2020-09-28,Dadra and Nagar Haveli and Daman and Diu,152,-11.0,2848,17.0,2,0.0
7198,2020-09-28,Delhi,29228,-489.0,236651,3739.0,5235,42.0
7199,2020-09-28,Goa,5097,-327.0,26460,701.0,401,10.0
7200,2020-09-28,Gujarat,16633,170.0,113008,1231.0,3416,10.0
7201,2020-09-28,Haryana,16485,-664.0,105990,2163.0,1307,16.0
7202,2020-09-28,Himachal Pradesh,3657,-447.0,10359,631.0,175,11.0
7203,2020-09-28,Jammu and Kashmir,18199,-231.0,52859,1365.0,1132,7.0
7204,2020-09-28,Jharkhand,12433,7.0,66797,958.0,679,9.0
7205,2020-09-28,Karnataka,104743,2942.0,462241,6522.0,8582,79.0
7206,2020-09-28,Kerala,56786,4033.0,117921,3391.0,677,21.0
7207,2020-09-28,Ladakh,1013,-5.0,3032,14.0,58,1.0
7208,2020-09-28,Madhya Pradesh,22431,203.0,97571,2081.0,2207,26.0
7209,2020-09-28,Maharashtra,273646,4111.0,1030015,13565.0,35571,380.0
7210,2020-09-28,Manipur,2359,53.0,7876,195.0,64,0.0
7211,2020-09-28,Meghalaya,1480,-35.0,3779,125.0,43,0.0
7212,2020-09-28,Mizoram,535,-14.0,1373,57.0,0,0.0
7213,2020-09-28,Nagaland,1042,15.0,4888,69.0,16,0.0
7214,2020-09-28,Odisha,35006,530.0,173571,3378.0,797,14.0
7215,2020-09-28,Puducherry,5239,-88.0,20648,443.0,513,13.0
7216,2020-09-28,Punjab,18556,-927.0,88312,2299.0,3238,50.0
7217,2020-09-28,Rajasthan,19700,345.0,107718,1724.0,1441,15.0
7218,2020-09-28,Sikkim,692,-13.0,2146,49.0,33,2.0
7219,2020-09-28,Tamil Nadu,46341,5.0,525154,5706.0,9313,80.0
7220,2020-09-28,Telengana,29673,-561.0,156431,1932.0,1107,7.0
7221,2020-09-28,Tripura,5689,-377.0,18959,567.0,273,3.0
7222,2020-09-28,Uttarakhand,10799,-57.0,35672,813.0,574,8.0
7223,2020-09-28,Uttar Pradesh,55603,-1483.0,325888,5656.0,5594,77.0
7224,2020-09-28,West Bengal,25723,179.0,216921,2946.0,4781,60.0
7225,2020-09-29,Andaman and Nicobar Islands,168,-20.0,3582,29.0,53,0.0
7226,2020-09-29,Andhra Pradesh,63116,-1760.0,612300,7210.0,5745,37.0
7227,2020-09-29,Arunachal Pradesh,2725,230.0,6592,97.0,15,1.0
7228,2020-09-29,Assam,30662,1312.0,142300,2320.0,667,12.0
7229,2020-09-29,Bihar,12664,-163.0,166276,1289.0,892,4.0
7230,2020-09-29,Chandigarh,2200,-103.0,9325,222.0,153,6.0
7231,2020-09-29,Chhattisgarh,33044,1383.0,74537,2313.0,877,29.0
7232,2020-09-29,Dadra and Nagar Haveli and Daman and Diu,133,-19.0,2877,29.0,2,0.0
7233,2020-09-29,Delhi,27123,-2105.0,240703,4052.0,5272,37.0
7234,2020-09-29,Goa,4917,-180.0,27072,612.0,407,6.0
7235,2020-09-29,Gujarat,16689,56.0,114344,1336.0,3428,12.0
7236,2020-09-29,Haryana,15670,-815.0,108411,2421.0,1331,24.0
7237,2020-09-29,Himachal Pradesh,3650,-7.0,10627,268.0,180,5.0
7238,2020-09-29,Jammu and Kashmir,17601,-598.0,54267,1408.0,1146,14.0
7239,2020-09-29,Jharkhand,12126,-307.0,68603,1806.0,688,9.0
7240,2020-09-29,Karnataka,104067,-676.0,469750,7509.0,8641,59.0
7241,2020-09-29,Kerala,57957,1171.0,121268,3347.0,697,20.0
7242,2020-09-29,Ladakh,1030,17.0,3064,32.0,58,0.0
7243,2020-09-29,Madhya Pradesh,21912,-519.0,100012,2441.0,2242,35.0
7244,2020-09-29,Maharashtra,265455,-8191.0,1049947,19932.0,35751,180.0
7245,2020-09-29,Manipur,2431,72.0,7982,106.0,64,0.0
7246,2020-09-29,Meghalaya,1448,-32.0,3868,89.0,46,3.0
7247,2020-09-29,Mizoram,499,-36.0,1459,86.0,0,0.0
7248,2020-09-29,Nagaland,1002,-40.0,4938,50.0,17,1.0
7249,2020-09-29,Odisha,34211,-795.0,177585,4014.0,813,16.0
7250,2020-09-29,Puducherry,5014,-225.0,21156,508.0,515,2.0
7251,2020-09-29,Punjab,17746,-810.0,90345,2033.0,3284,46.0
7252,2020-09-29,Rajasthan,20043,343.0,109472,1754.0,1456,15.0
7253,2020-09-29,Sikkim,698,6.0,2164,18.0,34,1.0
7254,2020-09-29,Tamil Nadu,46306,-35.0,530708,5554.0,9383,70.0
7255,2020-09-29,Telengana,29477,-196.0,158690,2259.0,1116,9.0
7256,2020-09-29,Tripura,5874,185.0,19203,244.0,276,3.0
7257,2020-09-29,Uttarakhand,10066,-733.0,36856,1184.0,580,6.0
7258,2020-09-29,Uttar Pradesh,53953,-1650.0,331270,5382.0,5652,58.0
7259,2020-09-29,West Bengal,25899,176.0,219844,2923.0,4837,56.0
7260,2020-09-30,Andaman and Nicobar Islands,181,13.0,3587,5.0,53,0.0
7261,2020-09-30,Andhra Pradesh,59435,-3681.0,622136,9836.0,5780,35.0
7262,2020-09-30,Arunachal Pradesh,2794,69.0,6743,151.0,16,1.0
7263,2020-09-30,Assam,32539,1877.0,144002,1702.0,680,13.0
7264,2020-09-30,Bihar,12366,-298.0,168025,1749.0,894,2.0
7265,2020-09-30,Chandigarh,2060,-140.0,9598,273.0,158,5.0
7266,2020-09-30,Chhattisgarh,31225,-1819.0,78514,3977.0,916,39.0
7267,2020-09-30,Dadra and Nagar Haveli and Daman and Diu,120,-13.0,2910,33.0,2,0.0
7268,2020-09-30,Delhi,27524,401.0,243481,2778.0,5320,48.0
7269,2020-09-30,Goa,4577,-340.0,27781,709.0,419,12.0
7270,2020-09-30,Gujarat,16676,-13.0,115727,1383.0,3439,11.0
7271,2020-09-30,Haryana,14804,-866.0,110814,2403.0,1356,25.0
7272,2020-09-30,Himachal Pradesh,3573,-77.0,10991,364.0,183,3.0
7273,2020-09-30,Jammu and Kashmir,17414,-187.0,55517,1250.0,1164,18.0
7274,2020-09-30,Jharkhand,11942,-184.0,69898,1295.0,700,12.0
7275,2020-09-30,Karnataka,107756,3689.0,476378,6628.0,8777,136.0
7276,2020-09-30,Kerala,61869,3912.0,124688,3420.0,719,22.0
7277,2020-09-30,Ladakh,1030,0.0,3107,43.0,58,0.0
7278,2020-09-30,Madhya Pradesh,21317,-595.0,102445,2433.0,2281,39.0
7279,2020-09-30,Maharashtra,260789,-4666.0,1069159,19212.0,36181,430.0
7280,2020-09-30,Manipur,2642,211.0,8039,57.0,65,1.0
7281,2020-09-30,Meghalaya,1476,28.0,3940,72.0,47,1.0
7282,2020-09-30,Mizoram,410,-89.0,1576,117.0,0,0.0
7283,2020-09-30,Nagaland,1037,35.0,4986,48.0,17,0.0
7284,2020-09-30,Odisha,33367,-844.0,181481,3896.0,828,15.0
7285,2020-09-30,Puducherry,4933,-81.0,21616,460.0,517,2.0
7286,2020-09-30,Punjab,16824,-922.0,92277,1932.0,3359,75.0
7287,2020-09-30,Rajasthan,20376,333.0,111272,1800.0,1471,15.0
7288,2020-09-30,Sikkim,667,-31.0,2235,71.0,35,1.0
7289,2020-09-30,Tamil Nadu,46281,-25.0,536209,5501.0,9453,70.0
7290,2020-09-30,Telengana,29326,-151.0,160933,2243.0,1127,11.0
7291,2020-09-30,Tripura,5765,-109.0,19692,489.0,277,1.0
7292,2020-09-30,Uttarakhand,9122,-944.0,38282,1426.0,591,11.0
7293,2020-09-30,Uttar Pradesh,52160,-1793.0,336981,5711.0,5715,63.0
7294,2020-09-30,West Bengal,26064,165.0,222805,2961.0,4899,62.0
7295,2020-10-01,Andaman and Nicobar Islands,174,-7.0,3608,21.0,53,0.0
7296,2020-10-01,Andhra Pradesh,58445,-990.0,629211,7075.0,5828,48.0
7297,2020-10-01,Arunachal Pradesh,2890,96.0,6890,147.0,16,0.0
7298,2020-10-01,Assam,34496,1957.0,145618,1616.0,697,17.0
7299,2020-10-01,Bihar,12092,-274.0,169732,1707.0,904,10.0
7300,2020-10-01,Chandigarh,1963,-97.0,9813,215.0,162,4.0
7301,2020-10-01,Chhattisgarh,30927,-298.0,81718,3204.0,957,41.0
7302,2020-10-01,Dadra and Nagar Haveli and Daman and Diu,109,-11.0,2929,19.0,2,0.0
7303,2020-10-01,Delhi,26908,-616.0,247446,3965.0,5361,41.0
7304,2020-10-01,Goa,4865,288.0,28125,344.0,428,9.0
7305,2020-10-01,Gujarat,16683,7.0,117099,1372.0,3450,11.0
7306,2020-10-01,Haryana,14340,-464.0,112877,2063.0,1382,26.0
7307,2020-10-01,Himachal Pradesh,3400,-173.0,11390,399.0,186,3.0
7308,2020-10-01,Jammu and Kashmir,17017,-397.0,56872,1355.0,1181,17.0
7309,2020-10-01,Jharkhand,11596,-346.0,71342,1444.0,713,13.0
7310,2020-10-01,Karnataka,107635,-121.0,485268,8890.0,8864,87.0
7311,2020-10-01,Kerala,67140,5271.0,128224,3536.0,742,23.0
7312,2020-10-01,Ladakh,1064,34.0,3147,40.0,58,0.0
7313,2020-10-01,Madhya Pradesh,20997,-320.0,104734,2289.0,2316,35.0
7314,2020-10-01,Maharashtra,259462,-1327.0,1088322,19163.0,36662,481.0
7315,2020-10-01,Manipur,2456,-186.0,8460,421.0,67,2.0
7316,2020-10-01,Meghalaya,1615,139.0,3975,35.0,49,2.0
7317,2020-10-01,Mizoram,420,10.0,1597,21.0,0,0.0
7318,2020-10-01,Nagaland,1080,43.0,5066,80.0,17,0.0
7319,2020-10-01,Odisha,32577,-790.0,185700,4219.0,842,14.0
7320,2020-10-01,Puducherry,4949,16.0,22074,458.0,521,4.0
7321,2020-10-01,Punjab,16814,-10.0,93666,1389.0,3406,47.0
7322,2020-10-01,Rajasthan,20581,205.0,113225,1953.0,1486,15.0
7323,2020-10-01,Sikkim,672,5.0,2303,68.0,37,2.0
7324,2020-10-01,Tamil Nadu,46263,-18.0,541819,5610.0,9520,67.0
7325,2020-10-01,Telengana,29058,-268.0,163407,2474.0,1135,8.0
7326,2020-10-01,Tripura,5691,-74.0,20092,400.0,283,6.0
7327,2020-10-01,Uttarakhand,9111,-11.0,39278,996.0,611,20.0
7328,2020-10-01,Uttar Pradesh,50883,-1277.0,342415,5434.0,5784,69.0
7329,2020-10-01,West Bengal,26332,268.0,225759,2954.0,4958,59.0
7330,2020-10-02,Andaman and Nicobar Islands,172,-2.0,3623,15.0,53,0.0
7331,2020-10-02,Andhra Pradesh,57858,-587.0,636508,7297.0,5869,41.0
7332,2020-10-02,Arunachal Pradesh,2955,65.0,7049,159.0,16,0.0
7333,2020-10-02,Assam,34163,-333.0,147522,1904.0,711,14.0
7334,2020-10-02,Bihar,12086,-6.0,171048,1316.0,904,0.0
7335,2020-10-02,Chandigarh,1884,-79.0,10009,196.0,164,2.0
7336,2020-10-02,Chhattisgarh,30468,-459.0,84699,2981.0,986,29.0
7337,2020-10-02,Dadra and Nagar Haveli and Daman and Diu,113,4.0,2939,10.0,2,0.0
7338,2020-10-02,Delhi,26738,-170.0,250613,3167.0,5401,40.0
7339,2020-10-02,Goa,4977,112.0,28525,400.0,440,12.0
7340,2020-10-02,Gujarat,16690,7.0,118433,1334.0,3460,10.0
7341,2020-10-02,Haryana,13472,-868.0,115038,2161.0,1402,20.0
7342,2020-10-02,Himachal Pradesh,3416,16.0,11608,218.0,195,9.0
7343,2020-10-02,Jammu and Kashmir,16413,-604.0,58552,1680.0,1198,17.0
7344,2020-10-02,Jharkhand,11482,-114.0,72461,1119.0,721,8.0
7345,2020-10-02,Karnataka,110431,2796.0,492412,7144.0,8994,130.0
7346,2020-10-02,Kerala,72418,5278.0,131052,2828.0,771,29.0
7347,2020-10-02,Ladakh,1067,3.0,3232,85.0,61,3.0
7348,2020-10-02,Madhya Pradesh,20473,-524.0,107279,2545.0,2336,20.0
7349,2020-10-02,Maharashtra,259440,-22.0,1104426,16104.0,37056,394.0
7350,2020-10-02,Manipur,2402,-54.0,8641,181.0,68,1.0
7351,2020-10-02,Meghalaya,1750,135.0,4001,26.0,51,2.0
7352,2020-10-02,Mizoram,328,-92.0,1721,124.0,0,0.0
7353,2020-10-02,Nagaland,1083,3.0,5144,78.0,17,0.0
7354,2020-10-02,Odisha,31795,-782.0,190080,4380.0,859,17.0
7355,2020-10-02,Puducherry,4994,45.0,22505,431.0,525,4.0
7356,2020-10-02,Punjab,15763,-1051.0,95937,2271.0,3451,45.0
7357,2020-10-02,Rajasthan,20807,226.0,115178,1953.0,1500,14.0
7358,2020-10-02,Sikkim,636,-36.0,2375,72.0,39,2.0
7359,2020-10-02,Tamil Nadu,46369,106.0,547335,5516.0,9586,66.0
7360,2020-10-02,Telengana,28620,-438.0,165844,2437.0,1145,10.0
7361,2020-10-02,Tripura,5480,-211.0,20596,504.0,286,3.0
7362,2020-10-02,Uttarakhand,8544,-567.0,40079,801.0,625,14.0
7363,2020-10-02,Uttar Pradesh,50378,-505.0,346859,4444.0,5864,80.0
7364,2020-10-02,West Bengal,26552,220.0,228755,2996.0,5017,59.0
7365,2020-10-03,Andaman and Nicobar Islands,174,2.0,3631,8.0,53,0.0
7366,2020-10-03,Andhra Pradesh,56897,-961.0,643993,7485.0,5900,31.0
7367,2020-10-03,Arunachal Pradesh,3019,64.0,7183,134.0,18,2.0
7368,2020-10-03,Assam,34128,-35.0,148963,1441.0,721,10.0
7369,2020-10-03,Bihar,12077,-9.0,172449,1401.0,910,6.0
7370,2020-10-03,Chandigarh,1881,-3.0,10162,153.0,169,5.0
7371,2020-10-03,Chhattisgarh,29693,-775.0,88095,3396.0,1002,16.0
7372,2020-10-03,Dadra and Nagar Haveli and Daman and Diu,100,-13.0,2959,20.0,2,0.0
7373,2020-10-03,Delhi,26450,-288.0,253784,3171.0,5438,37.0
7374,2020-10-03,Goa,5009,32.0,29004,479.0,442,2.0
7375,2020-10-03,Gujarat,16735,45.0,119683,1250.0,3475,15.0
7376,2020-10-03,Haryana,13247,-225.0,116716,1678.0,1425,23.0
7377,2020-10-03,Himachal Pradesh,3256,-160.0,11996,388.0,202,7.0
7378,2020-10-03,Jammu and Kashmir,16089,-324.0,59952,1400.0,1212,14.0
7379,2020-10-03,Jharkhand,11243,-239.0,73428,967.0,729,8.0
7380,2020-10-03,Karnataka,112005,1574.0,499506,7094.0,9119,125.0
7381,2020-10-03,Kerala,77564,5146.0,135144,4092.0,791,20.0
7382,2020-10-03,Ladakh,1094,27.0,3274,42.0,61,0.0
7383,2020-10-03,Madhya Pradesh,20124,-349.0,109611,2332.0,2372,36.0
7384,2020-10-03,Maharashtra,261313,1873.0,1117720,13294.0,37480,424.0
7385,2020-10-03,Manipur,2336,-66.0,8992,351.0,69,1.0
7386,2020-10-03,Meghalaya,1755,5.0,4226,225.0,52,1.0
7387,2020-10-03,Mizoram,344,16.0,1759,38.0,0,0.0
7388,2020-10-03,Nagaland,1090,7.0,5211,67.0,17,0.0
7389,2020-10-03,Odisha,31331,-464.0,194128,4048.0,875,16.0
7390,2020-10-03,Puducherry,5054,60.0,22948,443.0,532,7.0
7391,2020-10-03,Punjab,14935,-828.0,97777,1840.0,3501,50.0
7392,2020-10-03,Rajasthan,20942,135.0,117238,2060.0,1516,16.0
7393,2020-10-03,Sikkim,642,6.0,2409,34.0,41,2.0
7394,2020-10-03,Tamil Nadu,46294,-75.0,552938,5603.0,9653,67.0
7395,2020-10-03,Telengana,28328,-292.0,167846,2002.0,1153,8.0
7396,2020-10-03,Tripura,5366,-114.0,20897,301.0,289,3.0
7397,2020-10-03,Uttarakhand,8504,-40.0,40419,340.0,636,11.0
7398,2020-10-03,Uttar Pradesh,49112,-1266.0,351966,5107.0,5917,53.0
7399,2020-10-03,West Bengal,26865,313.0,231699,2944.0,5070,53.0
7400,2020-10-04,Andaman and Nicobar Islands,173,-1.0,3642,11.0,53,0.0
7401,2020-10-04,Andhra Pradesh,55282,-1615.0,651791,7798.0,5941,41.0
7402,2020-10-04,Arunachal Pradesh,3015,-4.0,7388,205.0,18,0.0
7403,2020-10-04,Assam,33933,-195.0,150776,1813.0,735,14.0
7404,2020-10-04,Bihar,11597,-480.0,173932,1483.0,912,2.0
7405,2020-10-04,Chandigarh,1792,-89.0,10396,234.0,172,3.0
7406,2020-10-04,Chhattisgarh,29292,-401.0,91077,2982.0,1031,29.0
7407,2020-10-04,Dadra and Nagar Haveli and Daman and Diu,101,1.0,2967,8.0,2,0.0
7408,2020-10-04,Delhi,25234,-1216.0,257224,3440.0,5472,34.0
7409,2020-10-04,Goa,4923,-86.0,29527,523.0,450,8.0
7410,2020-10-04,Gujarat,16762,27.0,120987,1304.0,3487,12.0
7411,2020-10-04,Haryana,12868,-379.0,118258,1542.0,1450,25.0
7412,2020-10-04,Himachal Pradesh,3292,36.0,12193,197.0,210,8.0
7413,2020-10-04,Jammu and Kashmir,15646,-443.0,61351,1399.0,1231,19.0
7414,2020-10-04,Jharkhand,10939,-304.0,74604,1176.0,734,5.0
7415,2020-10-04,Karnataka,112802,797.0,508495,8989.0,9219,100.0
7416,2020-10-04,Kerala,80900,3336.0,139620,4476.0,813,22.0
7417,2020-10-04,Ladakh,1101,7.0,3315,41.0,61,0.0
7418,2020-10-04,Madhya Pradesh,19807,-317.0,111712,2101.0,2399,27.0
7419,2020-10-04,Maharashtra,258548,-2765.0,1134555,16835.0,37758,278.0
7420,2020-10-04,Manipur,2497,161.0,9081,89.0,71,2.0
7421,2020-10-04,Meghalaya,2083,328.0,4319,93.0,54,2.0
7422,2020-10-04,Mizoram,348,4.0,1772,13.0,0,0.0
7423,2020-10-04,Nagaland,1155,65.0,5257,46.0,17,0.0
7424,2020-10-04,Odisha,30301,-1030.0,198194,4066.0,892,17.0
7425,2020-10-04,Puducherry,4874,-180.0,23344,396.0,534,2.0
7426,2020-10-04,Punjab,14289,-646.0,99468,1691.0,3562,61.0
7427,2020-10-04,Rajasthan,21075,133.0,119241,2003.0,1530,14.0
7428,2020-10-04,Sikkim,640,-2.0,2448,39.0,43,2.0
7429,2020-10-04,Tamil Nadu,46255,-39.0,558534,5596.0,9718,65.0
7430,2020-10-04,Telengana,27901,-427.0,170212,2366.0,1163,10.0
7431,2020-10-04,Tripura,5171,-195.0,21410,513.0,293,4.0
7432,2020-10-04,Uttarakhand,8076,-428.0,41338,919.0,648,12.0
7433,2020-10-04,Uttar Pradesh,47823,-1289.0,356826,4860.0,5977,60.0
7434,2020-10-04,West Bengal,27130,265.0,234712,3013.0,5132,62.0
7435,2020-10-04,Andaman and Nicobar Islands,173,-1.0,3642,11.0,53,0.0
7436,2020-10-04,Andhra Pradesh,55282,-1615.0,651791,7798.0,5941,41.0
7437,2020-10-04,Arunachal Pradesh,3015,-4.0,7388,205.0,18,0.0
7438,2020-10-04,Assam,33933,-195.0,150776,1813.0,735,14.0
7439,2020-10-04,Bihar,11597,-480.0,173932,1483.0,912,2.0
7440,2020-10-04,Chandigarh,1792,-89.0,10396,234.0,172,3.0
7441,2020-10-04,Chhattisgarh,29292,-401.0,91077,2982.0,1031,29.0
7442,2020-10-04,Dadra and Nagar Haveli and Daman and Diu,101,1.0,2967,8.0,2,0.0
7443,2020-10-04,Delhi,25234,-1216.0,257224,3440.0,5472,34.0
7444,2020-10-04,Goa,4923,-86.0,29527,523.0,450,8.0
7445,2020-10-04,Gujarat,16762,27.0,120987,1304.0,3487,12.0
7446,2020-10-04,Haryana,12868,-379.0,118258,1542.0,1450,25.0
7447,2020-10-04,Himachal Pradesh,3292,36.0,12193,197.0,210,8.0
7448,2020-10-04,Jammu and Kashmir,15646,-443.0,61351,1399.0,1231,19.0
7449,2020-10-04,Jharkhand,10939,-304.0,74604,1176.0,734,5.0
7450,2020-10-04,Karnataka,112802,797.0,508495,8989.0,9219,100.0
7451,2020-10-04,Kerala,80900,3336.0,139620,4476.0,813,22.0
7452,2020-10-04,Ladakh,1101,7.0,3315,41.0,61,0.0
7453,2020-10-04,Madhya Pradesh,19807,-317.0,111712,2101.0,2399,27.0
7454,2020-10-04,Maharashtra,258548,-2765.0,1134555,16835.0,37758,278.0
7455,2020-10-04,Manipur,2497,161.0,9081,89.0,71,2.0
7456,2020-10-04,Meghalaya,2083,328.0,4319,93.0,54,2.0
7457,2020-10-04,Mizoram,348,4.0,1772,13.0,0,0.0
7458,2020-10-04,Nagaland,1155,65.0,5257,46.0,17,0.0
7459,2020-10-04,Odisha,30301,-1030.0,198194,4066.0,892,17.0
7460,2020-10-04,Puducherry,4874,-180.0,23344,396.0,534,2.0
